uri,text,handle,labels,like_count,quote_count,repost_count,sentiment
at://did:plc:pjnveocwy565qkmk32yt2jxs/app.bsky.feed.post/3lbya2jj7ks27,"Absolutely, but also fear of which authority. Officials in marginalized groups or political parties may be seen as too threatening to trust. Trump stopped promoting covid vaccines when he lost the 2020 election. When Biden rolled out the vaccines properly, many decided they couldn't be trusted.",greenowl.bsky.social,[],2,0,1,-0.7373
at://did:plc:oltag24cojkhscsdd4oknhie/app.bsky.feed.post/3lby7yx2zbc26,"I seriously worry about this. I'm planning to get any and all potential vaccines I might need for the coming years (e.g., shingles) in December just in case.",wcbear.bsky.social,[],1,0,0,-0.5574
at://did:plc:cvac6gut7egmwhbc4oiewi36/app.bsky.feed.post/3lby7vpagys2z,Thankful for vaccines.,knaudt.bsky.social,[],0,0,0,0.5719
at://did:plc:evlngincxz7yf6mjnegh5565/app.bsky.feed.post/3lby7sfjoxc2o,"Yeah I’m Vaccinated

Vaccines
Are
Currently
Coming
In
Nnnn
A
T
E
Damn this was hard",cult-papa.com,[],11,0,0,-0.2263
at://did:plc:qtppjqyeslqxtl776ly4ziy6/app.bsky.feed.post/3lby7obu7vk2s,Keep taking those vaccines you Quack…the Medical Industry sold their reputation for profits to Big Pharma.,psychoticgroove.bsky.social,[],0,0,0,0.4404
at://did:plc:3pgpwjcxiyhxaz55bw3dylai/app.bsky.feed.post/3lby7l6dmoc2e,You-know-who will probably try to take credit for it. But what's gonna happen when his anti-vaxxer guy nixes vaccines?,madisongrady.bsky.social,[],0,0,0,0.2023
at://did:plc:37uub3xsfjdr7id5pmf74qwq/app.bsky.feed.post/3lby7kzaosk2k,"Vaccines works, period.",lamoonstar03.bsky.social,[],4,0,0,0.0
at://did:plc:b2kxftb45oim4lujhjpgaw7d/app.bsky.feed.post/3lby7kmqqxc2g,"Wild that this dude was cool with heroin, but vaccines is where he draws the line.",crashx.bsky.social,[],0,0,0,-0.1154
at://did:plc:kb5mcdurh5x7ub43xuzpomuv/app.bsky.feed.post/3lby7ixs2ic2n,"

“I’ll tell you something about heroin,” he said. “I did very very poorly in school until I started doing narcotics then I went to the top of my class because my mind was so restless and turbulent and I could not sit still."" 

But vaccines are dangerous?! 

www.nbcnews.com/health/healt...",dementiadoula-us.bsky.social,[],1,0,1,-0.7107
at://did:plc:jbirfe7p6rieftcr3wuxtlpc/app.bsky.feed.post/3lby7i7pahs2h,"30's an odd top choice for the graphic, it was more like 50 for most of history. vaccines are amazing",jctenton.bsky.social,[],3,0,0,0.7264
at://did:plc:iauiyv6eupq6hbcezpw6g74w/app.bsky.feed.post/3lby7gjp5nc23,"and refused Covid vaccines (despite evidence they were safe and saved lives), and when left-of-center Americans leaned into social distancing (despite concerns it was harmful to mental health).""",gabyarguedas.bsky.social,[],1,0,0,0.5423
at://did:plc:4mtxbwb2bss5s7awrh3m6dug/app.bsky.feed.post/3lby7f43llk2p,"Numerous studies across countries and continents have found that vaccines are safe, prevent injury and save lives, and do not cause autism.
www.nbcnews.com/health/healt...",drianweissman.bsky.social,[],17,0,7,0.5267
at://did:plc:mp2n7cdxk5qwddmna2w26vbc/app.bsky.feed.post/3lby7ayirik2v,They pooh pooh the things that save lives like pasteurization and vaccines.,fromsprout-supp.bsky.social,[],4,0,0,0.6908
at://did:plc:jnkwq4ovgfvjt3igsaajduew/app.bsky.feed.post/3lby7ah6k5c2h,"My conversation was gun regs. Background checks, red flag laws, training/licensing. Yes I agree with all those things, but they're going to take our guns away. Dude, no, they've been saying that for decades and you still have your guns! Or the nurse who told me vaccines CAUSE Covid. You're a nurse!",lostwillow.bsky.social,[],1,0,0,0.3578
at://did:plc:mroyiz2fnqyx53xtx37zl7rz/app.bsky.feed.post/3lby7a5yf2k2h,"Average lifespans have increased globally due to the introduction of vaccines and with better medical interventions. However, a clear reduction in lifespans has been documented across grain and potato-based cultures.",jenmiley.bsky.social,[],1,0,0,0.765
at://did:plc:miirke5nujspqgidnfugbv23/app.bsky.feed.post/3lby74ytiy22l,Vaccines work!,marthamiller.bsky.social,[],0,0,0,0.0
at://did:plc:zjzeusva2m3cyny2y3t3xqc6/app.bsky.feed.post/3lby72e7iq22z,"Polis seems like the most appropriate guy to start with, given his stance on the superiority of our green chile. Ask him about his views on vaccines.",erintonola.bsky.social,[],5,0,0,0.5994
at://did:plc:fett43uvyvdp7bjdxrun5zxl/app.bsky.feed.post/3lby727gvw22s,"Pretty sure the guy who wants to ban vaccines, but swears by heroine as a study aid, is probably not the best pick to head up Health and Human Services.

www.nydailynews.com/2024/11/27/r...",sharilynn.bsky.social,[],5,0,0,0.3067
at://did:plc:4z7yqdw7smdl6sneuvcygxsf/app.bsky.feed.post/3lby6y2vw522n,"I'd guess the reduction was due, in large part, to childhood vaccines...and to a lesser, but significant degree--to the reduction of child labor. We are about to head into a time in the US where vaccinations are on a decline and child labor will increase...What happens next?",mylifeasabook.bsky.social,[],4,0,0,0.296
at://did:plc:myvram5fvp3r2hei5v3b5qxu/app.bsky.feed.post/3lby6wahxbc24,How do you justify heroin injections vs vaccines?,songexplorer.bsky.social,[],1,0,0,-0.4939
at://did:plc:wzkju4uimisdjsiu5w2mwzbz/app.bsky.feed.post/3lby6v42na22i,"No shade to vaccines but would you trust jury of like Texans to understand the science and not award some parent billions for their child getting ugly from hepatitis vaccine?

Vaccines are generally money losers already!",jmwallach.bsky.social,[],0,0,0,-0.7916
at://did:plc:wzkju4uimisdjsiu5w2mwzbz/app.bsky.feed.post/3lby6v3jhgc2i,"Probably cannot though since none will be on market. If RFK Jr. has his way will probably stop defending vaccines in VICP allowing people to get into federal court. Once they have to face juries all the companies will withdraw from market.
1/2",jmwallach.bsky.social,[],0,0,0,-0.296
at://did:plc:noe6tphjzmegvahzgcwiuyqp/app.bsky.feed.post/3lby6u56qwc2d,But vaccines are bad.,bradnorman.bsky.social,[],2,0,0,-0.6956
at://did:plc:dvybv3z4cie5o3lvpz337gpc/app.bsky.feed.post/3lby6pepsx22f,Vaccines work! 💉,detsang.bsky.social,[],3,0,0,0.0
at://did:plc:hapadirtm5n2ljk6gactcktd/app.bsky.feed.post/3lby6mt4les2q,"No lies detected. Autism has gone from around 1 in 50,000 when I was little to 1 in 30. 
There used to be only a dozen vaccines over several years now a baby gets almost 80! 
Connect the damn dots! 
Some vaxx have mercury. Some vaxx have aluminum. Google what happens when those 2 mix!",ss-ff.bsky.social,[],0,0,0,-0.3058
at://did:plc:szt5gohiatgtykukx627lh7w/app.bsky.feed.post/3lby6mlevls2h,"I’m honestly getting tired of this. Anyone who looked into him at all knew he felt this way about vaccines, it’s just the legacy media outlets who decided to call him a skeptic instead of the incurious bozo that he has always been",bmceuen.bsky.social,[],38,2,9,-0.2023
at://did:plc:pgmi3zaivwj2pmtiguwtcmjj/app.bsky.feed.post/3lby6kty34s2i,love science. this is evidence that vaccines work,brettmagoo.bsky.social,[],2,0,0,0.6369
at://did:plc:iapdolbkwed3jiptox3ic3e2/app.bsky.feed.post/3lby6kgdyzk2n,Vaccines are safe and effective. Spread the word.,bbrhelen.bsky.social,[],1,0,0,0.7184
at://did:plc:vf44vvdspp2nqlhxhysbo2as/app.bsky.feed.post/3lby6k43zvs2r,"Seems efficacious to me too. Not to mention that if you’re preventing cancers, you’re also preventing the diagnostic testing like colposcopies, etc. So reducing health care costs in that way too. Vaccines seem cost effective by orders of magnitude even if the only effect was ⬇️ precancerous lesions.",erikawatersphd.bsky.social,[],2,0,0,0.8344
at://did:plc:ivjtepcp6jegdxkxuxav5a3q/app.bsky.feed.post/3lby6iabr322w,"The vaccines insurers are required to cover are based on the CDC schedule. The CDC decides which vaccines you can get, basically.

RFK Jr. could say ""No more vaccines are recommended"" and that's it. No coverage of vaccines on Medicare/Medicaid and private insurers could decide not to cover.",ninjafingers.bsky.social,[],1,0,0,-0.0352
at://did:plc:iyr7phxbvkvyrb4gh3ydrk7w/app.bsky.feed.post/3lby6ha7ggi2i,This on is for RFK Jr. There wasn't a Utopia before vaccines.,oakborn.bsky.social,[],1,0,0,0.0
at://did:plc:jtav3mmljbynhlojbaotmwq2/app.bsky.feed.post/3lby6gebzgk2y,"I was just about to say the same thing to you.

How many have you killed?  Lockdowns, fake vaccines, unnecessary boosters, etc. 

I haven't killed anyone.",publiusamericanus.bsky.social,[],0,0,0,-0.6136
at://did:plc:2zd7mcog2b4n46zs4mpygygs/app.bsky.feed.post/3lby6g3fkvc2i,It’s almost as if vaccines work or something,rchetypes.bsky.social,[],2,0,1,0.0
at://did:plc:62mmbrjk5mpxhyfs4ixot5km/app.bsky.feed.post/3lby6bim4js2q,RFK Jr. is an asshat. Vaccines have been saving lives and eliminating human suffering since 1796 when Edward Jenner discovered  that milkmaids who had contracted cow pox were then found to be immune to small pox.,buffy71.bsky.social,[],2,0,1,-0.2263
at://did:plc:nrx4ynt3n4uybomgrr6xvhxr/app.bsky.feed.post/3lby6bdjjfs2w,Vaccines y'all www.sciencenews.org/article/cerv...,dgtedford.bsky.social,[],0,0,0,0.0
at://did:plc:25fvd5yknfi6unqfgttsv3zh/app.bsky.feed.post/3lby6aihflk2c,"I guess I need to figure out how to get vaccines in Canada/Switzerland or something just in case.

Fuck",earlkarl.bsky.social,[],0,0,0,-0.5423
at://did:plc:trflneaok3qt6ufz2stcjwgk/app.bsky.feed.post/3lby675f35c2m,Vaccines are the greatest invention/development in human history.,chrisswartout.bsky.social,[],4,0,2,0.6369
at://did:plc:x4y7bilgqpisgggyyflx6sco/app.bsky.feed.post/3lby66w32uc24,"""Just had a great call with all the big pharma CEOs, they agreed to take all the autism out of the vaccines!""",jamph.bsky.social,[],4,0,0,0.7574
at://did:plc:ahzuot3wuxc6b4zdiudhx5os/app.bsky.feed.post/3lby66uoe7225,"I think the problem is beyond the science. It’s not a vaccine thing, vaccines were just convenient, they could’ve done it to anything. What’s under it is the knowledge that the healthcare system abuses people for profit, but grifters intercept since we don’t propose change.",alexwenzel.bsky.social,[],0,0,0,-0.296
at://did:plc:oycxuu3z2bjmv3ez5rroafuq/app.bsky.feed.post/3lby65mmpis2m,"RFK Jr.: “Vaccines are dangerous, but MAKE HEROIN GREAT AGAIN!”",power2thepeople.bsky.social,[],2,0,0,0.1511
at://did:plc:uewxgchsjy4kmtu7dcxa77us/app.bsky.feed.post/3lby653bpru2k,"CSL has built a A$130 billion market cap on blood, vaccines and iron, becoming Australia's third biggest listed company.

This week's Bloomberg Australia podcast asks: what's next for the biotech company in a post-pandemic world? www.bloomberg.com/podcasts/ser...",bloomberg.com,[],25,2,1,0.0
at://did:plc:bfkowxypbsyh6x6xqs4moqaw/app.bsky.feed.post/3lby5zdpn6223,"Trump doesn't have a problem with vaccines, he just wants a piece of the action. Now about those Trump Company Vaccines he's going to make mandatory...",tech108.bsky.social,[],2,0,0,0.3732
at://did:plc:bqp7xf3wkwtjtk2wzkk3qtcs/app.bsky.feed.post/3lby5ww4cek23,Some issues are an easier sell than others. Minor trans medicalisation can be justified by deferring to medical experts as we do for vaccines & climate change. Trans sports is counter productive because you're up against women who were more likely allies till their toes got stepped on.,archelasalles.bsky.social,[],0,0,0,0.5859
at://did:plc:vieqpogwawzie6yzvunfpbk5/app.bsky.feed.post/3lby5w6dau22a,Now that some 70 million people must have autism from vaccines shouldn’t we get to redefine the goals?,pasher.bsky.social,[],0,0,0,0.0
at://did:plc:aqjtdi77kq5a73cc6zfgq7js/app.bsky.feed.post/3lby5qn5ytk2v,"if we got them for free id certainly oblige, im starting to fear that vaccines will be a paid thing that cannot be covered in cost.",dsmechwarrior93.bsky.social,[],0,0,0,0.3612
at://did:plc:yp46alhyprblbsap67wuo5el/app.bsky.feed.post/3lby5pnryvs2k,Imagine a Canadian health executive not believing in vaccines 🤦‍♀️ Glad the Federal Court dismissed his appeal!,westcoastharping.bsky.social,[],7,0,3,0.5093
at://did:plc:ssnzxzfkek7xk3etasr7gxjj/app.bsky.feed.post/3lby5oaz4ek2q,"It's not indoctronation, if it's Jesus! You #liberals just want to fill our kids with vaccines and your #woke ideology of inclusion.",officialmtg.bsky.social,[],0,0,0,0.1511
at://did:plc:yybakh5ixwg2bxilfhan6oyo/app.bsky.feed.post/3lby5hldmks2o,"Conspiracy theories, mostly about how vaccines cause autism.",sbyrnes.bsky.social,[],2,0,0,-0.5267
at://did:plc:xe5pr2ppn3ycr55w5s32tdgk/app.bsky.feed.post/3lby5fwkisk2s,THERE IS MERCURY IN THE VACCINES AND LAST YEAR I WAS ABDUCTED BY A GROUP OF GREYS WHO HAD A SPACE LASER AND THEY INJECTED ME WITH ONE OF THESE VACCINES SO NOW MY MITOCHONDRIA ARE IN RETROGRADE. -MTG,margerinetrailerg.bsky.social,[],4,0,0,-0.5106
at://did:plc:ewsz7atf44jgzmzumurcfib4/app.bsky.feed.post/3lby5expc2225,"So let me get this straight:
RFK Jr. wants us to not get vaccines that prevent us from getting sick, but he wants us to drink raw milk that contains live viruses that get us sick?
Why would any Senators want to confirm him for the Secretary of Heath and Human Services?",ac-californian.bsky.social,[],1,0,0,-0.7093
at://did:plc:53ymhiymzapzdg3nrkgzlhtg/app.bsky.feed.post/3lby53vi5j22k,"NB this was a few years ago and at the height of the Covid vaccine misinformation stuff. My colleagues and I had been told to not discuss vaccines after some parents were weird about it. But I was teaching this stuff and when kids asked I was honest, yes, I’d had Covid vaccine but also many others.",elsieyork.bsky.social,[],1,0,0,0.7906
at://did:plc:hcy4treg7hs5u7iddffna4no/app.bsky.feed.post/3lby52bpguc24,It's a joke on Jim Carrey's... less than educated views on vaccines.,sonofether.bsky.social,[],1,0,0,0.296
at://did:plc:p7tvusgvzdmwrsrqbqr7ugyw/app.bsky.feed.post/3lby4zxyio22t,"There's so much that I love & agree with here, but the idea that ""we cannot achieve herd immunity to COVID- ever"", is incorrect and defeatist. We can, with combined PHIs including airborne transmission mitigations (clean indoor air+) & innovating better vaccines. Biden defunded vaccine research too.",dlmetcalf.bsky.social,[],0,0,0,0.802
at://did:plc:n7lhmfc6w5jfcezbpevlnerk/app.bsky.feed.post/3lby4zwc5fs2a,Usually don't have a big reaction to vaccines but my updated COVID shot yesterday gave me like 12 hours of sleep and made today a bit sleepy. We are so lucky to have Diet Coke to get us through such times,mechvibrations.bsky.social,[],0,0,0,0.8471
at://did:plc:trh27gcpy2ycrnk5pn2myssb/app.bsky.feed.post/3lby4yzcpoc2f,Vaccines are good medicine.,billjank.bsky.social,[],38,0,2,0.4404
at://did:plc:r5mxyk3kmggl2htjywniqybq/app.bsky.feed.post/3lby4xpjqhs2d,"Now now. Not even eggman would be that stupid and evil. 

He’s a scientist, he believes in science and vaccines. Best way to get that hedgehog 

Now AI’s and deforestation he would invest in that as well as striking worker unions.",nolivar.bsky.social,[],1,0,0,-0.3612
at://did:plc:vp6pseaaduhif2xfhwkhqpdn/app.bsky.feed.post/3lby4xf3dcc2y,"Honestly, if it weren't for vaccines (thank all that's sacred!) I'd say we're back in Dickensian days.",fkmarlowe.bsky.social,[],1,0,0,0.2919
at://did:plc:hxfpak6a7rmbbzoyhogxmuui/app.bsky.feed.post/3lby4wunbcs2y,"Sorry, RfK doesn’t believe in the safety or efficacy of vaccines. Everyone get your shots again now!

www.factcheck.org/2023/11/scic...",theerichuang.bsky.social,[],0,0,0,0.4199
at://did:plc:vcvw5gxqzhekt5uaox4lkfxi/app.bsky.feed.post/3lby4w4i7z22k,We met to review resident competencies today. They rarely get colposcopies now. The vaccines have done amazing things.,drclemdo.bsky.social,[],1,0,0,0.5859
at://did:plc:hcy4treg7hs5u7iddffna4no/app.bsky.feed.post/3lby4v55rv224,"Robotnik: I HATE THAT HEDGEHOG! 
Grounder: Don't worry, boss! We'll get him next time!
Robotnik: We better. The chaos emeralds are all I need to extract the toxins out of vaccines!
Scratch: Yeah, I- WHAT?",sonofether.bsky.social,[],3,0,0,-0.5852
at://did:plc:ffieqqpubkhenssq6asfdrda/app.bsky.feed.post/3lby4tgzwwt2c,"The coming Trump administration believes that because a disease is no longer virulent, then we don't need vaccines or preventatives anymore. Dangerous idiots.
It's ""like throwing away your umbrella in a rainstorm because you are not getting wet.” - RB Ginsburg",feralgremlinbritt.bsky.social,[],0,0,0,0.0511
at://did:plc:333zctkoigyaj3euqh5lno7d/app.bsky.feed.post/3lby4swt6e22e,"So, let me see if I have this right…heroin - good, life saving vaccines - bad. 
He really is a fucking lunatic.",kim47.bsky.social,[],0,0,0,-0.624
